Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ENPH,ENPH,ENPH,ENPH,ENPH,ENPH
Date,,,,,,
2012-03-30 00:00:00+00:00,7.340000152587891,7.340000152587891,8.239999771118164,7.059999942779541,7.5,5048600
2012-04-02 00:00:00+00:00,7.809999942779541,7.809999942779541,8.199999809265137,7.400000095367432,7.650000095367432,495500
2012-04-03 00:00:00+00:00,7.639999866485596,7.639999866485596,7.800000190734863,7.5,7.75,316600
2012-04-04 00:00:00+00:00,7.449999809265137,7.449999809265137,7.769999980926514,7.309999942779541,7.769999980926514,165100
2012-04-05 00:00:00+00:00,7.429999828338623,7.429999828338623,7.550000190734863,7.369999885559082,7.480000019073486,104300
2012-04-09 00:00:00+00:00,6.980000019073486,6.980000019073486,7.889999866485596,6.619999885559082,7.889999866485596,123300
2012-04-10 00:00:00+00:00,7.070000171661377,7.070000171661377,7.230000019073486,6.96999979019165,7.090000152587891,247300
2012-04-11 00:00:00+00:00,7.130000114440918,7.130000114440918,7.53000020980835,7.0,7.25,161900
2012-04-12 00:00:00+00:00,7.300000190734863,7.300000190734863,7.559999942779541,7.079999923706055,7.559999942779541,41700
2012-04-13 00:00:00+00:00,7.099999904632568,7.099999904632568,7.690000057220459,7.0,7.690000057220459,92200
2012-04-16 00:00:00+00:00,7.159999847412109,7.159999847412109,7.159999847412109,6.730000019073486,7.150000095367432,70200
2012-04-17 00:00:00+00:00,7.0,7.0,7.150000095367432,6.800000190734863,7.150000095367432,108600
2012-04-18 00:00:00+00:00,7.289999961853027,7.289999961853027,7.300000190734863,6.820000171661377,6.960000038146973,54300
2012-04-19 00:00:00+00:00,7.039999961853027,7.039999961853027,7.289999961853027,7.0,7.210000038146973,23100
2012-04-20 00:00:00+00:00,7.019999980926514,7.019999980926514,7.190000057220459,7.019999980926514,7.050000190734863,32500
2012-04-23 00:00:00+00:00,6.980000019073486,6.980000019073486,7.199999809265137,6.849999904632568,7.0,15600
2012-04-24 00:00:00+00:00,6.909999847412109,6.909999847412109,7.119999885559082,6.840000152587891,7.090000152587891,86000
2012-04-25 00:00:00+00:00,6.880000114440918,6.880000114440918,6.960000038146973,6.840000152587891,6.940000057220459,21400
2012-04-26 00:00:00+00:00,6.860000133514404,6.860000133514404,6.900000095367432,6.800000190734863,6.900000095367432,15000
2012-04-27 00:00:00+00:00,6.75,6.75,6.849999904632568,6.75,6.840000152587891,24000
2012-04-30 00:00:00+00:00,7.28000020980835,7.28000020980835,7.449999809265137,7.090000152587891,7.199999809265137,259800
2012-05-01 00:00:00+00:00,7.920000076293945,7.920000076293945,8.100000381469727,7.179999828338623,7.5,362400
2012-05-02 00:00:00+00:00,8.0,8.0,8.0,7.75,8.0,66000
2012-05-03 00:00:00+00:00,8.819999694824219,8.819999694824219,9.569999694824219,7.949999809265137,8.09000015258789,278900
2012-05-04 00:00:00+00:00,8.359999656677246,8.359999656677246,9.449999809265137,7.570000171661377,8.789999961853027,171100
2012-05-07 00:00:00+00:00,8.34000015258789,8.34000015258789,8.399999618530273,7.730000019073486,8.369999885559082,87500
2012-05-08 00:00:00+00:00,8.479999542236328,8.479999542236328,8.710000038146973,8.039999961853027,8.300000190734863,87300
2012-05-09 00:00:00+00:00,8.649999618530273,8.649999618530273,8.890000343322754,8.220000267028809,8.609999656677246,116900
2012-05-10 00:00:00+00:00,8.600000381469727,8.600000381469727,8.9399995803833,8.300000190734863,8.9399995803833,81000
2012-05-11 00:00:00+00:00,8.430000305175781,8.430000305175781,8.739999771118164,8.369999885559082,8.739999771118164,40900
2012-05-14 00:00:00+00:00,8.220000267028809,8.220000267028809,8.640000343322754,8.09000015258789,8.399999618530273,85000
2012-05-15 00:00:00+00:00,8.399999618530273,8.399999618530273,8.529999732971191,8.220000267028809,8.270000457763672,20800
2012-05-16 00:00:00+00:00,8.319999694824219,8.319999694824219,8.470000267028809,8.170000076293945,8.329999923706055,15000
2012-05-17 00:00:00+00:00,8.40999984741211,8.40999984741211,8.449999809265137,8.130000114440918,8.40999984741211,43500
2012-05-18 00:00:00+00:00,7.989999771118164,7.989999771118164,8.399999618530273,7.75,8.319999694824219,41000
2012-05-21 00:00:00+00:00,8.100000381469727,8.100000381469727,8.40999984741211,8.0,8.0600004196167,56600
2012-05-22 00:00:00+00:00,7.989999771118164,7.989999771118164,8.489999771118164,7.809999942779541,8.489999771118164,33200
2012-05-23 00:00:00+00:00,7.900000095367432,7.900000095367432,8.34000015258789,7.75,8.34000015258789,30900
2012-05-24 00:00:00+00:00,7.849999904632568,7.849999904632568,7.880000114440918,7.599999904632568,7.800000190734863,55800
2012-05-25 00:00:00+00:00,7.789999961853027,7.789999961853027,7.860000133514404,7.699999809265137,7.820000171661377,34500
2012-05-29 00:00:00+00:00,7.800000190734863,7.800000190734863,8.069999694824219,7.699999809265137,7.699999809265137,32400
2012-05-30 00:00:00+00:00,7.010000228881836,7.010000228881836,7.809999942779541,7.0,7.789999961853027,69700
2012-05-31 00:00:00+00:00,6.900000095367432,6.900000095367432,7.449999809265137,6.849999904632568,7.119999885559082,43000
2012-06-01 00:00:00+00:00,5.949999809265137,5.949999809265137,7.920000076293945,5.829999923706055,7.429999828338623,175000
2012-06-04 00:00:00+00:00,4.960000038146973,4.960000038146973,5.980000019073486,4.900000095367432,5.980000019073486,127200
2012-06-05 00:00:00+00:00,5.329999923706055,5.329999923706055,5.699999809265137,5.050000190734863,5.190000057220459,204500
2012-06-06 00:00:00+00:00,6.690000057220459,6.690000057220459,6.699999809265137,5.389999866485596,5.449999809265137,107700
2012-06-07 00:00:00+00:00,6.599999904632568,6.599999904632568,6.980000019073486,6.159999847412109,6.760000228881836,84600
2012-06-08 00:00:00+00:00,6.980000019073486,6.980000019073486,7.159999847412109,6.340000152587891,6.539999961853027,106400
2012-06-11 00:00:00+00:00,6.449999809265137,6.449999809265137,7.329999923706055,6.190000057220459,7.269999980926514,124800
2012-06-12 00:00:00+00:00,7.079999923706055,7.079999923706055,7.079999923706055,6.510000228881836,6.539999961853027,56600
2012-06-13 00:00:00+00:00,7.019999980926514,7.019999980926514,7.300000190734863,6.869999885559082,6.980000019073486,90500
2012-06-14 00:00:00+00:00,7.239999771118164,7.239999771118164,7.269999980926514,6.96999979019165,6.96999979019165,95500
2012-06-15 00:00:00+00:00,7.010000228881836,7.010000228881836,7.349999904632568,6.75,7.230000019073486,153300
2012-06-18 00:00:00+00:00,6.949999809265137,6.949999809265137,7.25,6.869999885559082,7.079999923706055,106000
2012-06-19 00:00:00+00:00,7.0,7.0,7.119999885559082,6.75,7.0,83100
2012-06-20 00:00:00+00:00,6.800000190734863,6.800000190734863,7.070000171661377,6.579999923706055,7.0,101600
2012-06-21 00:00:00+00:00,6.599999904632568,6.599999904632568,6.820000171661377,6.519999980926514,6.820000171661377,75500
2012-06-22 00:00:00+00:00,6.610000133514404,6.610000133514404,6.710000038146973,6.199999809265137,6.659999847412109,989300
2012-06-25 00:00:00+00:00,6.28000020980835,6.28000020980835,6.579999923706055,6.170000076293945,6.510000228881836,113500
2012-06-26 00:00:00+00:00,5.989999771118164,5.989999771118164,6.460000038146973,5.949999809265137,6.309999942779541,95800
2012-06-27 00:00:00+00:00,5.849999904632568,5.849999904632568,5.989999771118164,5.619999885559082,5.96999979019165,152400
2012-06-28 00:00:00+00:00,6.289999961853027,6.289999961853027,6.369999885559082,5.679999828338623,5.820000171661377,162400
2012-06-29 00:00:00+00:00,6.21999979019165,6.21999979019165,6.619999885559082,6.059999942779541,6.420000076293945,266700
